timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606190345042,11,HTTP Request POST,200,,Thread Group POST 2-39,,true,,121,288,2,3,http://localhost:8090/api/customer/,11,0,1
1606190345037,22,HTTP Request POST,200,,Thread Group POST 2-38,,true,,121,288,2,3,http://localhost:8090/api/customer/,22,0,0
1606190345038,26,HTTP Request GET,200,,Thread Group GET 1-25,text,true,,27184,132,1,2,http://localhost:8090/api/customer/,25,0,0
1606190345053,14,HTTP Request POST,200,,Thread Group POST 2-39,,true,,121,288,1,3,http://localhost:8090/api/customer/,14,0,0
1606190345067,10,HTTP Request POST,200,,Thread Group POST 2-39,,true,,121,288,2,4,http://localhost:8090/api/customer/,10,0,0
1606190345064,16,HTTP Request GET,200,,Thread Group GET 1-25,text,true,,27269,132,2,4,http://localhost:8090/api/customer/,16,0,0
1606190345067,15,HTTP Request GET,200,,Thread Group GET 1-26,text,true,,27269,132,2,4,http://localhost:8090/api/customer/,15,0,2
1606190345071,16,HTTP Request POST,200,,Thread Group POST 2-40,,true,,121,288,2,4,http://localhost:8090/api/customer/,16,0,3
1606190345078,12,HTTP Request POST,200,,Thread Group POST 2-39,,true,,121,288,2,4,http://localhost:8090/api/customer/,12,0,0
1606190345081,13,HTTP Request GET,200,,Thread Group GET 1-25,text,true,,27524,132,2,3,http://localhost:8090/api/customer/,13,0,0
1606190345082,12,HTTP Request GET,200,,Thread Group GET 1-26,text,true,,27524,132,2,3,http://localhost:8090/api/customer/,12,0,0
1606190345087,10,HTTP Request POST,200,,Thread Group POST 2-40,,true,,121,288,1,3,http://localhost:8090/api/customer/,10,0,0
1606190345097,5,HTTP Request POST,200,,Thread Group POST 2-40,,true,,121,288,1,3,http://localhost:8090/api/customer/,5,0,0
1606190345095,8,HTTP Request GET,200,,Thread Group GET 1-26,text,true,,27609,132,2,3,http://localhost:8090/api/customer/,8,0,0
1606190345095,8,HTTP Request GET,200,,Thread Group GET 1-25,text,true,,27609,132,2,3,http://localhost:8090/api/customer/,8,0,0
1606190345103,4,HTTP Request POST,200,,Thread Group POST 2-40,,true,,121,288,1,3,http://localhost:8090/api/customer/,4,0,0
1606190345103,7,HTTP Request GET,200,,Thread Group GET 1-26,text,true,,27694,132,2,2,http://localhost:8090/api/customer/,7,0,0
1606190345105,8,HTTP Request GET,200,,Thread Group GET 1-27,text,true,,27779,132,2,2,http://localhost:8090/api/customer/,8,0,1
1606190345111,6,HTTP Request GET,200,,Thread Group GET 1-26,text,true,,27779,132,2,2,http://localhost:8090/api/customer/,5,0,0
1606190345113,7,HTTP Request GET,200,,Thread Group GET 1-27,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345120,5,HTTP Request GET,200,,Thread Group GET 1-27,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345125,5,HTTP Request GET,200,,Thread Group GET 1-27,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345131,5,HTTP Request GET,200,,Thread Group GET 1-27,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345143,6,HTTP Request GET,200,,Thread Group GET 1-28,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345149,5,HTTP Request GET,200,,Thread Group GET 1-28,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345155,4,HTTP Request GET,200,,Thread Group GET 1-28,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345160,5,HTTP Request GET,200,,Thread Group GET 1-28,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345165,6,HTTP Request GET,200,,Thread Group GET 1-28,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345182,6,HTTP Request GET,200,,Thread Group GET 1-29,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345188,5,HTTP Request GET,200,,Thread Group GET 1-29,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345194,5,HTTP Request GET,200,,Thread Group GET 1-29,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345199,6,HTTP Request GET,200,,Thread Group GET 1-29,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345205,5,HTTP Request GET,200,,Thread Group GET 1-29,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345223,6,HTTP Request GET,200,,Thread Group GET 1-30,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345229,6,HTTP Request GET,200,,Thread Group GET 1-30,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345235,5,HTTP Request GET,200,,Thread Group GET 1-30,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345241,5,HTTP Request GET,200,,Thread Group GET 1-30,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345246,5,HTTP Request GET,200,,Thread Group GET 1-30,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345264,6,HTTP Request GET,200,,Thread Group GET 1-31,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345270,5,HTTP Request GET,200,,Thread Group GET 1-31,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345276,5,HTTP Request GET,200,,Thread Group GET 1-31,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345281,6,HTTP Request GET,200,,Thread Group GET 1-31,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345287,10,HTTP Request GET,200,,Thread Group GET 1-31,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,9,0,0
1606190345303,6,HTTP Request GET,200,,Thread Group GET 1-32,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345310,5,HTTP Request GET,200,,Thread Group GET 1-32,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345315,5,HTTP Request GET,200,,Thread Group GET 1-32,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345321,5,HTTP Request GET,200,,Thread Group GET 1-32,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345326,6,HTTP Request GET,200,,Thread Group GET 1-32,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345343,6,HTTP Request GET,200,,Thread Group GET 1-33,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345350,5,HTTP Request GET,200,,Thread Group GET 1-33,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345355,6,HTTP Request GET,200,,Thread Group GET 1-33,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345362,7,HTTP Request GET,200,,Thread Group GET 1-33,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,7,0,0
1606190345369,8,HTTP Request GET,200,,Thread Group GET 1-33,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,7,0,0
1606190345384,7,HTTP Request GET,200,,Thread Group GET 1-34,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345391,6,HTTP Request GET,200,,Thread Group GET 1-34,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345397,6,HTTP Request GET,200,,Thread Group GET 1-34,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345403,5,HTTP Request GET,200,,Thread Group GET 1-34,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345409,5,HTTP Request GET,200,,Thread Group GET 1-34,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345424,6,HTTP Request GET,200,,Thread Group GET 1-35,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345430,5,HTTP Request GET,200,,Thread Group GET 1-35,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345436,5,HTTP Request GET,200,,Thread Group GET 1-35,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345441,6,HTTP Request GET,200,,Thread Group GET 1-35,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345447,5,HTTP Request GET,200,,Thread Group GET 1-35,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345462,7,HTTP Request GET,200,,Thread Group GET 1-36,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345469,5,HTTP Request GET,200,,Thread Group GET 1-36,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345475,5,HTTP Request GET,200,,Thread Group GET 1-36,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345481,6,HTTP Request GET,200,,Thread Group GET 1-36,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345487,6,HTTP Request GET,200,,Thread Group GET 1-36,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345504,6,HTTP Request GET,200,,Thread Group GET 1-37,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345510,6,HTTP Request GET,200,,Thread Group GET 1-37,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345516,5,HTTP Request GET,200,,Thread Group GET 1-37,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345521,5,HTTP Request GET,200,,Thread Group GET 1-37,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345527,5,HTTP Request GET,200,,Thread Group GET 1-37,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345544,6,HTTP Request GET,200,,Thread Group GET 1-38,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345550,6,HTTP Request GET,200,,Thread Group GET 1-38,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345556,6,HTTP Request GET,200,,Thread Group GET 1-38,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345562,12,HTTP Request GET,200,,Thread Group GET 1-38,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,11,0,0
1606190345574,5,HTTP Request GET,200,,Thread Group GET 1-38,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345584,6,HTTP Request GET,200,,Thread Group GET 1-39,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345590,6,HTTP Request GET,200,,Thread Group GET 1-39,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345596,5,HTTP Request GET,200,,Thread Group GET 1-39,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345602,6,HTTP Request GET,200,,Thread Group GET 1-39,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345608,5,HTTP Request GET,200,,Thread Group GET 1-39,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345624,7,HTTP Request GET,200,,Thread Group GET 1-40,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,7,0,1
1606190345631,6,HTTP Request GET,200,,Thread Group GET 1-40,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345637,6,HTTP Request GET,200,,Thread Group GET 1-40,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345643,5,HTTP Request GET,200,,Thread Group GET 1-40,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345648,6,HTTP Request GET,200,,Thread Group GET 1-40,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345662,6,HTTP Request GET,200,,Thread Group GET 1-41,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345669,5,HTTP Request GET,200,,Thread Group GET 1-41,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345674,6,HTTP Request GET,200,,Thread Group GET 1-41,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345680,6,HTTP Request GET,200,,Thread Group GET 1-41,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345686,5,HTTP Request GET,200,,Thread Group GET 1-41,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345702,6,HTTP Request GET,200,,Thread Group GET 1-42,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345709,5,HTTP Request GET,200,,Thread Group GET 1-42,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345714,5,HTTP Request GET,200,,Thread Group GET 1-42,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345720,5,HTTP Request GET,200,,Thread Group GET 1-42,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345725,5,HTTP Request GET,200,,Thread Group GET 1-42,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345744,6,HTTP Request GET,200,,Thread Group GET 1-43,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345750,6,HTTP Request GET,200,,Thread Group GET 1-43,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345756,5,HTTP Request GET,200,,Thread Group GET 1-43,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345762,5,HTTP Request GET,200,,Thread Group GET 1-43,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345767,5,HTTP Request GET,200,,Thread Group GET 1-43,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345783,6,HTTP Request GET,200,,Thread Group GET 1-44,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345789,6,HTTP Request GET,200,,Thread Group GET 1-44,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345795,5,HTTP Request GET,200,,Thread Group GET 1-44,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345801,5,HTTP Request GET,200,,Thread Group GET 1-44,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345807,5,HTTP Request GET,200,,Thread Group GET 1-44,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345823,6,HTTP Request GET,200,,Thread Group GET 1-45,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345829,6,HTTP Request GET,200,,Thread Group GET 1-45,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,0
1606190345835,10,HTTP Request GET,200,,Thread Group GET 1-45,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,10,0,0
1606190345845,6,HTTP Request GET,200,,Thread Group GET 1-45,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345851,6,HTTP Request GET,200,,Thread Group GET 1-45,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345864,6,HTTP Request GET,200,,Thread Group GET 1-46,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345870,5,HTTP Request GET,200,,Thread Group GET 1-46,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345876,5,HTTP Request GET,200,,Thread Group GET 1-46,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345881,5,HTTP Request GET,200,,Thread Group GET 1-46,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345887,6,HTTP Request GET,200,,Thread Group GET 1-46,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345902,6,HTTP Request GET,200,,Thread Group GET 1-47,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345908,6,HTTP Request GET,200,,Thread Group GET 1-47,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345914,5,HTTP Request GET,200,,Thread Group GET 1-47,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345919,6,HTTP Request GET,200,,Thread Group GET 1-47,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345925,5,HTTP Request GET,200,,Thread Group GET 1-47,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345944,6,HTTP Request GET,200,,Thread Group GET 1-48,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345950,5,HTTP Request GET,200,,Thread Group GET 1-48,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345955,5,HTTP Request GET,200,,Thread Group GET 1-48,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345961,5,HTTP Request GET,200,,Thread Group GET 1-48,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190345966,5,HTTP Request GET,200,,Thread Group GET 1-48,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345983,6,HTTP Request GET,200,,Thread Group GET 1-49,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190345989,5,HTTP Request GET,200,,Thread Group GET 1-49,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190345995,5,HTTP Request GET,200,,Thread Group GET 1-49,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,4,0,0
1606190346000,5,HTTP Request GET,200,,Thread Group GET 1-49,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190346005,5,HTTP Request GET,200,,Thread Group GET 1-49,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190346024,6,HTTP Request GET,200,,Thread Group GET 1-50,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,6,0,1
1606190346030,6,HTTP Request GET,200,,Thread Group GET 1-50,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190346036,5,HTTP Request GET,200,,Thread Group GET 1-50,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190346041,6,HTTP Request GET,200,,Thread Group GET 1-50,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
1606190346047,5,HTTP Request GET,200,,Thread Group GET 1-50,text,true,,27779,132,1,1,http://localhost:8090/api/customer/,5,0,0
